variant,building_id,weather_key,seed,sample_id,run_dir,timeseries_csv,n_total_zones,n_residential_zones,annual_heat_demand_kWh,peak_heat_demand_kW,peak_timestamp,peak_zone_heat_demand_kW,peak_zone_number,peak_zone_name,overheating_threshold_C,overheating_hours_mean_zone,overheating_hours_max_zone,overheated_zone_number,overheated_zone_name,mean_indoor_temp_C
V4,DESHPDHK0000lce9_4,TRY_B,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_2\timeseries.csv,11,10,202226305.5970732,75863.69775390625,2021-01-01T03:00:00,11019.03515625,11,Storey_5_Zone_3,26.0,41.39135458629767,119.0,8,Storey_4_Zone_2,21.245779520502303
V4,DESHPDHK0000lce9_4,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_3\timeseries.csv,11,10,201381554.01436532,75938.52978515625,2021-01-01T04:00:00,10946.798828125,11,Storey_5_Zone_3,26.0,44.90070006418205,125.0,8,Storey_4_Zone_2,21.248655188469616
V4,DESHPDHK0000lce9_4,TRY_B,1,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_1\timeseries.csv,11,10,100400102.31373377,77026.017578125,2021-01-01T01:00:00,11288.197265625,9,Storey_4_Zone_3,26.0,58.589954457933565,139.0,7,Storey_3_Zone_3,21.94577017861454
V4,DESHPDHK0000lce9_4,TRY_B,2,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_2\timeseries.csv,11,10,94957670.86985968,76906.83642578125,2021-01-01T01:00:00,11193.044921875,9,Storey_4_Zone_3,26.0,63.96261808846248,179.0,9,Storey_4_Zone_3,21.966727764838428
V4,DESHPDHK0000lce9_4,TRY_B,3,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0007\seed_3\timeseries.csv,11,10,93877675.04889762,77026.28564453125,2021-01-01T01:00:00,11257.6728515625,9,Storey_4_Zone_3,26.0,65.12663630528904,146.0,9,Storey_4_Zone_3,21.96216883341071
V4,DESHPDHK0000lce9_4,TRY_B,1,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_1\timeseries.csv,11,10,238542259.8191443,84476.37744140625,2021-01-01T03:00:00,12063.1162109375,5,Storey_2_Zone_3,26.0,46.786853350448546,139.0,6,Storey_3_Zone_2,21.875193536928307
V4,DESHPDHK0000lce9_4,TRY_B,2,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_2\timeseries.csv,11,10,231872367.77613714,84484.97998046875,2021-01-01T03:00:00,12173.072265625,5,Storey_2_Zone_3,26.0,49.119033961954905,104.0,8,Storey_4_Zone_2,21.89670215674114
V4,DESHPDHK0000lce9_4,TRY_B,3,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0008\seed_3\timeseries.csv,11,10,231949468.69800287,84430.4091796875,2021-01-01T04:00:00,12109.9609375,5,Storey_2_Zone_3,26.0,50.086510344262415,139.0,6,Storey_3_Zone_2,21.889868206070904
V4,DESHPDHK0000lce9_4,TRY_B,1,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_1\timeseries.csv,11,10,236110764.2721663,79262.767578125,2021-01-01T04:00:00,11226.9794921875,11,Storey_5_Zone_3,26.0,22.03183760532022,119.0,6,Storey_3_Zone_2,21.426853179082997
V4,DESHPDHK0000lce9_4,TRY_B,2,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_2\timeseries.csv,11,10,230595593.47186315,79155.5810546875,2021-01-01T03:00:00,11212.9404296875,11,Storey_5_Zone_3,26.0,22.25121457346126,92.0,6,Storey_3_Zone_2,21.431746727863242
V4,DESHPDHK0000lce9_4,TRY_B,3,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0011\seed_3\timeseries.csv,11,10,229333145.6882698,79245.2666015625,2021-01-01T04:00:00,11134.7841796875,11,Storey_5_Zone_3,26.0,23.97197761815663,120.0,6,Storey_3_Zone_2,21.434657932657025
V4,DESHPDHK0000lce9_4,TRY_B,1,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_1\timeseries.csv,11,10,252091406.2090884,89991.15478515625,2021-01-01T03:00:00,12004.900390625,11,Storey_5_Zone_3,26.0,42.04775640798032,151.0,4,Storey_2_Zone_2,22.28338251042839
V4,DESHPDHK0000lce9_4,TRY_B,2,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_2\timeseries.csv,11,10,246629330.32486242,89966.06787109375,2021-01-01T03:00:00,12021.0380859375,11,Storey_5_Zone_3,26.0,46.15883096860517,163.0,4,Storey_2_Zone_2,22.29252750192712
V4,DESHPDHK0000lce9_4,TRY_B,3,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0012\seed_3\timeseries.csv,11,10,245742066.89150348,89790.64453125,2021-01-01T03:00:00,11978.744140625,11,Storey_5_Zone_3,26.0,47.471634611970494,161.0,4,Storey_2_Zone_2,22.290417398488113
V4,DESHPDHK0000lce9_4,TRY_B,1,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_1\timeseries.csv,11,10,211122419.2374687,74012.3193359375,2021-01-01T04:00:00,10868.8603515625,11,Storey_5_Zone_3,26.0,59.559516980977456,154.0,4,Storey_2_Zone_2,21.05764530024714
V4,DESHPDHK0000lce9_4,TRY_B,2,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_2\timeseries.csv,11,10,206477276.44264716,73857.1337890625,2021-01-01T04:00:00,10865.2919921875,11,Storey_5_Zone_3,26.0,61.670591541602306,154.0,4,Storey_2_Zone_2,21.08119698645728
V4,DESHPDHK0000lce9_4,TRY_B,3,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0016\seed_3\timeseries.csv,11,10,204723183.95485646,73995.49169921875,2021-01-01T04:00:00,10807.8994140625,11,Storey_5_Zone_3,26.0,65.50588731240346,152.0,4,Storey_2_Zone_2,21.074110004783897
V4,DESHPDHK0000lce9_4,TRY_B,1,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_1\timeseries.csv,11,10,242855290.14733005,85607.8037109375,2021-01-01T03:00:00,11226.966796875,11,Storey_5_Zone_3,26.0,27.28200910841329,82.0,6,Storey_3_Zone_2,21.96030236994982
V4,DESHPDHK0000lce9_4,TRY_B,2,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_2\timeseries.csv,11,10,237193928.2547305,85584.3046875,2021-01-01T03:00:00,11222.7490234375,11,Storey_5_Zone_3,26.0,29.909345477884386,71.0,8,Storey_4_Zone_2,21.979085613043406
V4,DESHPDHK0000lce9_4,TRY_B,3,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0017\seed_3\timeseries.csv,11,10,235522652.1159408,85456.44091796875,2021-01-01T04:00:00,11194.298828125,7,Storey_3_Zone_3,26.0,30.48651034426241,80.0,6,Storey_3_Zone_2,21.976385456441058
V4,DESHPDHK0000lce9_4,TRY_B,1,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_1\timeseries.csv,11,10,221315252.46552956,75069.91650390625,2021-01-01T04:00:00,10472.1328125,11,Storey_5_Zone_3,26.0,12.528722446025425,56.0,4,Storey_2_Zone_2,21.11406757256253
V4,DESHPDHK0000lce9_4,TRY_B,2,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_2\timeseries.csv,11,10,216658322.93131554,74923.9267578125,2021-01-01T04:00:00,10462.2001953125,11,Storey_5_Zone_3,26.0,15.86090305753178,59.0,4,Storey_2_Zone_2,21.12790854941032
V4,DESHPDHK0000lce9_4,TRY_B,3,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0018\seed_3\timeseries.csv,11,10,215561477.49387014,75055.73876953125,2021-01-01T04:00:00,10397.0751953125,11,Storey_5_Zone_3,26.0,16.25121457346126,59.0,4,Storey_2_Zone_2,21.126792787017017
V7,DESHPDHK0000lce9_7,TRY_A,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_1\timeseries.csv,10,5,85513624.47408742,45511.934814453125,2021-11-22T05:00:00,5695.4013671875,9,Storey_5_Zone_1,26.0,1907.4,2128.0,6,Storey_3_Zone_2,23.215843370844976
V7,DESHPDHK0000lce9_7,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_2\timeseries.csv,10,5,82119081.20842943,44758.936279296875,2021-12-21T04:00:00,5445.0595703125,9,Storey_5_Zone_1,26.0,1939.0000000000002,2158.0,8,Storey_4_Zone_2,23.251389290712012
V7,DESHPDHK0000lce9_7,TRY_A,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0002\seed_3\timeseries.csv,10,5,82056546.53209552,44807.826171875,2021-12-21T04:00:00,5626.61669921875,9,Storey_5_Zone_1,26.0,1931.0000000000002,2122.0,8,Storey_4_Zone_2,23.240110830536278
V7,DESHPDHK0000lce9_7,TRY_A,1,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_1\timeseries.csv,10,5,106504030.8227753,51782.92626953125,2021-11-22T05:00:00,7982.142578125,9,Storey_5_Zone_1,26.0,1719.8000000000002,2151.0,6,Storey_3_Zone_2,22.86779906167628
V7,DESHPDHK0000lce9_7,TRY_A,2,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_2\timeseries.csv,10,5,103082299.33772853,51534.197021484375,2021-12-21T04:00:00,7749.57080078125,9,Storey_5_Zone_1,26.0,1733.8000000000002,2099.0,8,Storey_4_Zone_2,22.876789288694457
V7,DESHPDHK0000lce9_7,TRY_A,3,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0004\seed_3\timeseries.csv,10,5,103083561.78814995,51567.46923828125,2021-12-21T04:00:00,7926.498046875,9,Storey_5_Zone_1,26.0,1736.8000000000002,2101.0,6,Storey_3_Zone_2,22.873925807723435
V7,DESHPDHK0000lce9_7,TRY_A,1,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_1\timeseries.csv,10,5,101324359.26095666,51469.424072265625,2021-11-22T05:00:00,7459.181640625,9,Storey_5_Zone_1,26.0,1897.8,2259.0,6,Storey_3_Zone_2,23.364805761345355
V7,DESHPDHK0000lce9_7,TRY_A,2,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_2\timeseries.csv,10,5,97362048.40905744,50355.095947265625,2021-12-21T04:00:00,7237.0537109375,9,Storey_5_Zone_1,26.0,1918.4,2213.0,6,Storey_3_Zone_2,23.37930483862142
V7,DESHPDHK0000lce9_7,TRY_A,3,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0005\seed_3\timeseries.csv,10,5,97827726.05668297,50559.83154296875,2021-12-21T04:00:00,7402.6259765625,9,Storey_5_Zone_1,26.0,1920.4,2227.0,6,Storey_3_Zone_2,23.372831104819802
V7,DESHPDHK0000lce9_7,TRY_A,1,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_1\timeseries.csv,10,5,109921758.55969803,51188.721923828125,2021-11-22T05:00:00,7299.15771484375,9,Storey_5_Zone_1,26.0,1667.6000000000001,2146.0,4,Storey_2_Zone_2,22.932544657308057
V7,DESHPDHK0000lce9_7,TRY_A,2,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_2\timeseries.csv,10,5,106636362.40358905,50046.0068359375,2021-12-21T04:00:00,7077.71875,9,Storey_5_Zone_1,26.0,1683.8000000000002,2049.0,4,Storey_2_Zone_2,22.963654934800733
V7,DESHPDHK0000lce9_7,TRY_A,3,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0006\seed_3\timeseries.csv,10,5,105683370.77809651,49864.66259765625,2021-12-21T04:00:00,7245.6328125,9,Storey_5_Zone_1,26.0,1697.0,2005.0,4,Storey_2_Zone_2,22.956590981075816
V7,DESHPDHK0000lce9_7,TRY_A,1,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_1\timeseries.csv,10,5,118941338.35914654,54594.8515625,2021-11-22T05:00:00,6742.76171875,2,Storey_1_Zone_2,26.0,1949.6000000000001,2267.0,4,Storey_2_Zone_2,24.305695718435018
V7,DESHPDHK0000lce9_7,TRY_A,2,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_2\timeseries.csv,10,5,115130461.3444221,52499.4599609375,2021-12-21T04:00:00,6633.986328125,1,Storey_1_Zone_1,26.0,1973.2,2299.0,8,Storey_4_Zone_2,24.312563189256295
V7,DESHPDHK0000lce9_7,TRY_A,3,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0009\seed_3\timeseries.csv,10,5,115166453.44623636,52557.58935546875,2021-12-21T04:00:00,6644.00732421875,1,Storey_1_Zone_1,26.0,1974.0,2269.0,8,Storey_4_Zone_2,24.310522591911266
V7,DESHPDHK0000lce9_7,TRY_A,1,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_1\timeseries.csv,10,5,106821108.00623146,51001.8408203125,2021-11-22T05:00:00,6268.02978515625,9,Storey_5_Zone_1,26.0,1763.6000000000001,2233.0,4,Storey_2_Zone_2,23.462892728939888
V7,DESHPDHK0000lce9_7,TRY_A,2,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_2\timeseries.csv,10,5,103603975.41632193,49413.36083984375,2021-12-21T04:00:00,6316.45361328125,1,Storey_1_Zone_1,26.0,1776.8000000000002,2128.0,4,Storey_2_Zone_2,23.4859428044365
V7,DESHPDHK0000lce9_7,TRY_A,3,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0010\seed_3\timeseries.csv,10,5,102781669.46097404,49385.254150390625,2021-12-21T04:00:00,6312.6337890625,1,Storey_1_Zone_1,26.0,1793.4,2093.0,4,Storey_2_Zone_2,23.480847250175696
V7,DESHPDHK0000lce9_7,TRY_A,1,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_1\timeseries.csv,10,5,103336397.68169287,50979.3466796875,2021-11-22T05:00:00,6325.73388671875,10,Storey_5_Zone_2,26.0,1857.6,2269.0,6,Storey_3_Zone_2,23.697257298414158
V7,DESHPDHK0000lce9_7,TRY_A,2,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_2\timeseries.csv,10,5,100048805.050942,49626.174072265625,2021-12-21T04:00:00,6346.12890625,10,Storey_5_Zone_2,26.0,1872.4,2203.0,8,Storey_4_Zone_2,23.706630484985194
V7,DESHPDHK0000lce9_7,TRY_A,3,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0013\seed_3\timeseries.csv,10,5,99622129.22778213,49673.76318359375,2021-12-21T04:00:00,6280.9013671875,10,Storey_5_Zone_2,26.0,1887.8000000000002,2230.0,6,Storey_3_Zone_2,23.70625050090491
V7,DESHPDHK0000lce9_7,TRY_A,1,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_1\timeseries.csv,10,5,89843358.38559413,48522.02099609375,2021-11-22T05:00:00,6440.70166015625,9,Storey_5_Zone_1,26.0,1891.2000000000003,2333.0,6,Storey_3_Zone_2,23.04154082482136
V7,DESHPDHK0000lce9_7,TRY_A,2,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_2\timeseries.csv,10,5,86926377.8965547,47587.7509765625,2021-12-21T04:00:00,6319.4736328125,1,Storey_1_Zone_1,26.0,1914.4,2254.0,6,Storey_3_Zone_2,23.057463356055536
V7,DESHPDHK0000lce9_7,TRY_A,3,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0014\seed_3\timeseries.csv,10,5,86604595.63241465,47545.470703125,2021-12-21T04:00:00,6391.12109375,9,Storey_5_Zone_1,26.0,1925.4,2300.0,6,Storey_3_Zone_2,23.056918896824374
V7,DESHPDHK0000lce9_7,TRY_A,1,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_1\timeseries.csv,10,5,40222061.16748378,32970.1962890625,2021-11-22T02:00:00,4713.732421875,9,Storey_5_Zone_1,26.0,2297.0,2562.0,4,Storey_2_Zone_2,23.663979680706106
V7,DESHPDHK0000lce9_7,TRY_A,2,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_2\timeseries.csv,10,5,37116664.3642597,30843.245727539062,2021-11-22T01:00:00,4376.828125,5,Storey_3_Zone_1,26.0,2323.8,2523.0,8,Storey_4_Zone_2,23.676488811247804
V7,DESHPDHK0000lce9_7,TRY_A,3,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0015\seed_3\timeseries.csv,10,5,36429789.25785047,31866.960571289062,2021-01-01T09:00:00,4679.22119140625,9,Storey_5_Zone_1,26.0,2302.8,2405.0,8,Storey_4_Zone_2,23.67840118181788
V7,DESHPDHK0000lce9_7,TRY_A,1,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_1\timeseries.csv,10,5,45104625.27520843,33684.64599609375,2021-11-22T02:00:00,4679.8193359375,9,Storey_5_Zone_1,26.0,2165.4,2420.0,4,Storey_2_Zone_2,23.787677211650465
V7,DESHPDHK0000lce9_7,TRY_A,2,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_2\timeseries.csv,10,5,41669819.048772976,31703.8505859375,2021-11-22T01:00:00,4499.3740234375,6,Storey_3_Zone_2,26.0,2194.0,2364.0,8,Storey_4_Zone_2,23.793834223081628
V7,DESHPDHK0000lce9_7,TRY_A,3,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_A\sample_0019\seed_3\timeseries.csv,10,5,40697977.71883467,32194.200073242188,2021-01-01T09:00:00,4653.005859375,9,Storey_5_Zone_1,26.0,2160.2000000000003,2254.0,10,Storey_5_Zone_2,23.783699356634713
V7,DESHPDHK0000lce9_7,TRY_B,1,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V7\DESHPDHK0000lce9_7\TRY_B\sample_0000\seed_1\timeseries.csv,10,5,213172892.19633424,81248.0166015625,2021-01-01T04:00:00,9732.67578125,9,Storey_5_Zone_1,26.0,54.8,149.0,4,Storey_2_Zone_2,21.324117189617898
