region,assigned_zone,iou,coverage,fragmentation,purity,gt_area,pred_area,area_error_percent,centroid_distance,similarity_score,building_id
A1,1.0,0.8435740057044775,0.994607606681078,1,0.8474498559141216,85.38425319451186,100.21103564462769,17.364773825847337,0.5792799905390473,0.8638930685241442,2540
S0,0.0,0.3697004882551884,1.0000000000000002,2,0.5426072649597793,14.51363900383394,14.365651645348503,1.0196433743897373,1.170578416317368,0.6530366752836857,2540
A0,1.0,0.8926299765962716,0.9955540675295448,2,0.9966842338543556,89.91306546783477,80.76594570281613,10.173293188731185,0.5054281590585903,0.9082460513498432,2568
A1,2.0,0.8886325208478695,0.9975933559675638,1,0.8930309188109,71.83655303477836,79.9978947315791,11.36098734142988,0.4194090836080431,0.905428564980159,2568
S0,0.0,0.7748683938566531,1.0,2,0.8228679083079844,11.630176108870565,13.144215065041314,13.018194582762712,0.2792677726321665,0.8479070161556156,2568
A0,6.0,0.9863492710998264,0.9971802554932494,1,0.9945428367323056,124.47901252312708,124.1252804915317,0.2841700174394175,0.0597515928789224,0.9909704206843416,2801
A1,5.0,0.9527534026126436,0.998674439394812,1,0.9945617999547424,125.03266286351148,120.40392003212165,3.702026914713214,0.2060252255282871,0.9619710033813316,2801
A2,2.0,0.7318071945773189,0.9968739665976476,2,0.9973506318397724,124.4559333360446,91.49755603772586,26.48196547554509,1.537340003345922,0.7612651835161488,2801
A3,4.0,0.5336218282883664,0.9989917896308445,2,0.9273472623228516,125.01236406716686,75.07423443764046,39.94655248875667,2.6821116898965225,0.5998917406748785,2801
S0,0.0,0.8854231880780105,0.9999999999999996,1,0.903224236885644,12.79996856698707,13.862849863217216,8.303780518426167,0.1041803557418745,0.9193476338493928,2801
S1,1.0,0.9000062585471471,1.0000000000000004,1,0.9064431689105302,12.805708748849671,14.016829513690904,9.457662895464708,0.0530027376373344,0.9250339035939784,2801
A0,2.0,0.978766788462353,0.9976461769492304,1,0.995019960872919,70.74709394208877,69.93405965451402,1.1492122746982012,0.0950752572391747,0.9841334821134516,2896
A1,1.0,0.9836023254998898,0.9960578341170876,1,0.998213380028182,70.80121584033925,69.88791938858134,1.2899445876995257,0.05732122945599,0.9871432705442964,2896
S0,0.0,0.8745425271848017,1.0000000000000002,1,0.874542527184802,11.925163917228854,13.635887960322048,14.34549709309764,0.0333781833022996,0.9005730662770993,2896
A0,2.0,0.7390758171421079,0.9963292523430308,2,0.958189315832962,112.87838151586188,89.96738611319162,20.297062285084905,1.1939871922818823,0.7889455730512946,3002
A1,1.0,0.7132335600314548,0.9976299708006898,2,0.9956066950921936,92.0398871796135,66.14378461884945,28.13573913908484,1.346280567115277,0.7526204179901334,3002
A2,3.0,0.36968703373061,0.9993009816292008,2,0.384185072330362,36.8297210245164,86.98520439157014,136.18208873661243,0.2060536353764849,0.4296921759808929,3002
S0,0.0,0.7241869059270962,0.999999999999999,2,0.8788490661805733,15.65723851966188,14.33267437459515,8.459755808173847,0.704476087415357,0.8233321612577297,3002
A0,,0.0,0.9997172142580156,2,0.0,34.40194576595197,0.0,100.0,,0.0,3039
A1,1.0,0.8797915356656243,0.9986029733601096,1,0.8847603764771179,69.15540837998772,77.66709050096927,12.308049826287585,0.5764757948325709,0.8947137483962789,3039
A2,2.0,0.6853484785991628,0.9978304693844005,1,0.6877459493457929,53.73387693952874,77.73502130312231,44.66669023454995,1.4798014573470069,0.6940124772795313,3039
S0,0.0,0.8288565182148845,0.9999999999999992,1,0.8334881962900659,10.372045888905236,12.361267688678348,19.17868298192685,0.3097390579855623,0.8587380752029861,3039
A0,2.0,0.9218648866501876,0.9979989836843878,2,0.995738538795785,62.9280661258225,58.49020656872933,7.052273858567064,0.256911558858348,0.9368789697072172,3057
A1,1.0,0.924827452156505,0.9987268218385028,2,0.998775223882224,63.11951090090762,58.51259888712253,7.298713104760207,0.251232335624688,0.9378861349257348,3057
S0,0.0,0.5296127230167407,1.0000000000000002,1,0.5296127230167409,10.162358303660866,19.188282044613267,88.81721615445227,0.1733788242218756,0.5384288505166928,3057
A0,1.0,0.9813129919401236,0.9954443939479892,1,0.9873301806296824,77.02386567967108,77.5307654047106,0.6581073548653602,0.041135633540551,0.9879828367443846,3283
A1,2.0,0.9842757863718016,0.9954666794564496,1,0.990584769476738,77.25221385227341,77.48509210408375,0.3014518810498536,0.0209015938330816,0.9908617236374492,3283
S0,0.0,0.9037842378803664,0.9999999999999996,1,0.9811912686054564,12.65313781825182,11.86040098739762,6.265140254069605,0.056652740732257,0.9348129497867028,3283
A0,2.0,0.900347132519255,0.9988284472604058,2,0.9991654288363936,107.1817254531741,96.65405006932988,9.822267125605826,0.539552139232929,0.9121290949647896,3594
A1,1.0,0.8865376729033055,0.9986590550080684,1,0.8948137840027386,89.19219058734997,98.6476571058362,10.601226919329966,0.5975646961556037,0.9018266517494378,3594
S0,0.0,0.7183668477581991,1.0000000000000002,2,0.8005868875221421,10.921624045817495,11.93566632493473,9.284720613557155,0.3593207490294903,0.8269886036194695,3594
A0,1.0,0.7642741444626237,0.9975193946605684,1,0.7689177866171666,78.29072156010545,101.02111072884809,29.03331163104943,1.244911853838112,0.7784309968077354,3616
A1,2.0,0.7642206321996103,0.998040858962594,1,0.7764022346309332,79.3040751070863,100.08817073096496,26.20810544201337,1.16375207651755,0.787496250581833,3616
A2,,0.0,0.9985063865609164,2,0.0,43.70874812130346,0.0,100.0,,0.0,3616
S0,0.0,0.7492111453374624,1.0,2,0.8514499521952551,14.218520967691136,14.392499038126562,1.2236017433230797,0.4708248948256776,0.8597759459397816,3616
A0,2.0,0.9209872425464064,0.997963595317228,1,0.9978488301115052,76.59134569447764,70.83235777817883,7.519110500122784,0.3357043364218167,0.9333032366123508,3669
A1,1.0,0.906129141498991,0.997621939465578,1,0.9109919541716576,64.8239954380188,70.74086524602029,9.127591978897511,0.3343059342428421,0.9218879424461808,3669
S0,0.0,0.553685525898322,1.0,2,0.717639834500199,10.852308475733496,10.70506747526536,1.3567712417812097,0.6041071537421215,0.7583481560011549,3669
A0,3.0,0.9203091662647196,0.984641783443276,1,0.9861685905990052,83.77918627272396,79.20652447751205,5.457992609675941,0.3375687523650515,0.9380703827990436,4026
A1,5.0,0.9332206333228836,0.994948861967212,1,0.9402067485111902,73.55213832135733,77.61179592638963,5.519428391456428,0.2469453259568542,0.9466381125338794,4026
A2,2.0,0.9123928039488314,0.9947538740252492,1,0.9196954096085056,73.10305498614657,78.80038547275143,7.793560047093148,0.3928386698275597,0.926891535110994,4026
A3,4.0,0.8960060801625725,0.9875055753951204,2,0.9878092308400096,84.88680717253936,77.8587037129951,8.279382501993595,0.4355652698539407,0.9164154520799538,4026
S0,0.0,0.8934127825446033,1.0000000000000004,1,0.8934560050709905,10.815114604478907,12.104153931199647,11.918868859576436,0.185866147152459,0.9122625654445492,4026
S1,1.0,0.9136935868932043,1.0,1,0.9431312543621708,11.300646850354306,11.586252979935624,2.527343198698074,0.1561970791617332,0.9466235084708138,4026
A0,1.0,0.8845337841232476,0.9956340462378448,1,0.904211451988667,101.9348456308691,110.02642857503392,7.937994994828775,0.6123895945523303,0.9071121647107436,4234
A1,2.0,0.9021534504486012,0.994111745254686,2,0.9715272716743018,116.66495528662568,111.27636402055153,4.618860267708761,0.4128862305835886,0.929207418790439,4234
S0,0.0,0.6349399413558793,1.0,3,0.8505578938896974,17.52092769103958,14.721664402014955,15.97668421664798,0.7622742546639143,0.7584714037697219,4234
A0,2.0,0.8669317452996432,0.9972256051358688,1,0.8858087575543103,101.07113600762862,111.36293477369598,10.182727900961316,0.7859590623303554,0.8883600763391594,4239
A1,1.0,0.8848147288051691,0.9971021142324452,2,0.9739158201636198,115.69440148942924,107.6611465441032,6.9435122546184775,0.5296184729371498,0.9118081219426096,4239
S0,0.0,0.6452053328101068,0.9999999999999996,3,0.8451821637630541,17.444863975503775,15.102142683838904,13.429289531603924,0.7022537992766162,0.7714730975941282,4239
A0,2.0,0.9575537650534518,0.9943483772364944,1,0.9735851895321784,112.62406357798989,113.7240880795821,0.9767224398101084,0.0533716217769536,0.9750007858827768,4258
A1,1.0,0.9544743040508638,0.994561573179727,1,0.9720488368752844,112.03453565375376,113.1134542341133,0.963023208927266,0.116825512526233,0.971908956189958,4258
S0,0.0,0.5971735964804682,0.9999999999999998,3,0.8106524584393504,15.391569919803432,13.176196197149196,14.393422725539148,1.160032124115126,0.7336024383235081,4258
A0,2.0,0.849676268861193,0.9999999999999992,1,0.8633923362454375,70.19077602883495,79.80441176069239,13.69643744629363,0.4527091444026707,0.8792793122047957,4321
A1,1.0,0.874194187825424,1.0000000000000004,2,0.953335198538916,83.28702425023864,79.78712684267522,4.202212096145812,0.4452880945222024,0.9154593613092924,4321
S0,0.0,0.6493508640973422,1.0000000000000004,1,0.6493508640973423,9.552815107297128,14.71133040005487,53.9999490706912,0.3590904125985147,0.6806982990569803,4321
A0,1.0,0.9033578718571316,0.9948770443173406,2,0.9944733906223854,77.74743891246855,70.98041210893507,8.703858156861084,0.6041153733936272,0.9148164062015725,4832
A1,2.0,0.8925071235551068,0.9938643956944648,1,0.902905906282402,64.91564059767566,70.98041210894041,9.342542806982488,0.4887552614315074,0.9106783232243096,4832
S0,0.0,0.7948957497523945,1.0000000000000002,2,0.8642569936372031,12.699691596969144,13.346807786279104,5.095526803693392,0.1479071804651931,0.8810113783553339,4832
A0,2.0,0.8726858052873412,0.9970413672123551,1,0.9009883463646112,71.4399163369374,76.5356702697469,7.132922592988515,0.5238584497929787,0.9054141349163748,5069
A1,1.0,0.8842778184544645,0.9973246629605566,2,0.9972202668952616,86.06065562759375,76.50223139212348,11.10661331332635,0.5671251531203129,0.9001942471159086,5069
S0,0.0,0.7199194324731345,1.0000000000000002,1,0.7199194324731344,11.584076608089536,16.090795838493815,38.90443220357408,0.0306802755882435,0.761931628837926,5069
A0,2.0,0.9322917177901272,0.9956253018933257,1,0.9959500086612162,101.2217568172251,95.1125338528208,6.035484026853679,0.3408037767419373,0.942537054409381,5086
A1,1.0,0.9344342083679624,0.9949810838129828,1,0.9421707304797456,89.9985995359552,94.6905049938431,5.213309409346372,0.2558110576595951,0.9477885542191252,5086
S0,0.0,0.6688626631989909,1.0,2,0.7577804245192848,11.536189952384206,12.951545649995635,12.268831420541195,0.4615447223783702,0.7922206349886832,5086
A0,1.0,0.8790917630517321,0.9964286087435792,1,0.9034047947256252,71.87987309101135,77.20204427636047,7.404257904866367,0.4944368958355888,0.9086743143678104,5102
A1,2.0,0.8825389476816208,0.998057179346541,2,0.997940419335165,86.88333676375846,76.97638457882351,11.402591744228944,0.5665879946171125,0.8985982946148102,5102
S0,0.0,0.7205677300588692,1.0,1,0.7205677300588693,11.689695447623295,16.222896141447055,38.77945934635475,0.0782770688852151,0.7613782899414174,5102
A0,2.0,0.9002126438912778,0.9963326135987156,1,0.9960556414510794,86.67363932973278,78.61392683092114,9.298920134356017,0.4543018585988905,0.9155014751447766,5103
A1,1.0,0.8962430764728713,0.9955593667782764,1,0.9013543608908224,71.08864044159365,78.37281589772228,10.246609600184,0.4023144741694943,0.9124471523817383,5103
S0,0.0,0.5104718542466167,1.0000000000000002,2,0.6528916201036358,11.12389247560498,11.936942271351985,7.309040405865516,0.7158961156023325,0.7190659232185863,5103
A0,5.0,0.8627724563577961,0.996766049680822,1,0.9154194383982268,68.57287156696604,70.22741962503025,2.412831809804596,0.4051629960504971,0.9152250737531242,5319
A1,2.0,0.8900440826481559,0.9965870371960508,1,0.9444674518376708,69.10463182310114,68.71882535793513,0.5582932069642267,0.3291942302911959,0.9353964525493876,5319
A2,3.0,0.9192269649336944,0.9892288116870648,1,0.9861521520556028,84.20172244564856,79.51374350210548,5.567557061043639,0.2451940199789682,0.9395647393147638,5319
A3,4.0,0.949902217375238,0.9885179884607168,1,0.9641679855014968,69.01830526030705,70.4853788189704,2.125629647280087,0.0886272497204226,0.9674213533264082,5319
S0,1.0,0.8137141158196098,0.9999999999999996,1,0.8745304640177669,11.586587891979816,12.205791714277266,5.344142970046086,0.2108084532669476,0.8882264891530159,5319
S1,0.0,0.8412487279423629,0.9999999999999992,1,0.8533060578384958,11.600827202061842,13.370573485113589,15.2553456079167,0.1465025865775588,0.8788234352869506,5319
A0,3.0,0.7651018502370106,0.998179264952263,1,0.8122445639186392,66.86817418713801,76.52039368488806,14.434698741343295,1.0204754745386615,0.8209522914016806,5322
A1,2.0,0.8253141517954046,0.9922559434997102,2,0.9945466153167716,82.80667461525297,69.02864119797293,16.638795702517115,0.7902443497535047,0.851303977897572,5322
A2,5.0,0.9644442052124312,0.9919938975392054,1,0.9770532826130957,67.23761031112579,67.90805197345678,0.9971229780902088,0.0347716690504462,0.978860003434729,5322
A3,4.0,0.8968495617201588,0.9962293851723586,1,0.9410998466310896,67.10706679544138,67.75483398383957,0.9652741795029468,0.2707780442119071,0.9392421443060244,5322
S0,1.0,0.8467141966390116,0.9999999999999996,1,0.8743639836434854,11.935660842776269,13.159212599691577,10.251227586244886,0.1945583694508873,0.8928650701176213,5322
S1,0.0,0.8420152704381171,1.0,1,0.85644581577951,11.908394223799432,13.63165455898021,14.470971507953356,0.1083979345341345,0.8821202580858217,5322
A0,4.0,0.7790858292418751,0.9958499334186018,1,0.8077256322631418,72.53024266428457,85.88680834093873,18.415167502577805,0.9447677414717272,0.8198858023276998,5325
A1,5.0,0.7951178034803756,0.9906369148955564,1,0.8221376604403245,73.49279337095011,85.84404620815799,16.80607345384973,0.7221795528995706,0.8374892292830742,5325
A2,2.0,0.9440623398322738,0.990005976523758,1,0.9625352410120211,84.36816681606057,85.90564592718182,1.8223450492568705,0.0531579443404726,0.9661463586844828,5325
A3,3.0,0.4746025975958041,0.9997989599502594,2,0.5604426973133011,63.65351742410712,85.86625833873134,34.89632908520422,2.458925277076499,0.588587344157979,5325
A4,,0.0,0.9912587163129748,2,0.0,51.50801704346774,0.0,100.0,,0.0,5325
S0,1.0,0.6003817457421494,1.0,2,0.6943930951584254,9.748547389082349,11.455684343506254,17.511705962836807,0.4878459151097143,0.7442154600862398,5325
S1,0.0,0.6109138974569405,1.0,2,0.7369822679077207,10.80663459756434,11.455684343509184,6.006030277836265,0.5472724553513836,0.7767600616500949,5325
A0,2.0,0.8734626071974813,0.995895886193794,2,0.9919301107587896,92.71029113471953,82.22205795234976,11.312911494506114,0.645179953774755,0.8923195260181065,5863
A1,1.0,0.8822899792195874,0.9958407445466708,1,0.8866723955753325,72.8232669076899,81.673442958734,12.152951147141618,0.5036300557207294,0.8981718603489214,5863
S0,0.0,0.7302466758116186,1.0,1,0.7794053259955583,9.635966169690134,11.380302588508568,18.102351005602667,0.4649342645959683,0.8082441037769034,5863
A0,1.0,0.9762157899127648,0.9973828594106044,1,0.9949537474305684,80.15891496252742,79.04062990638575,1.395085071528784,0.0841630018741961,0.9825161072307056,6362
A1,2.0,0.9787812665171342,0.993188535631126,1,0.9919352934818552,79.46543243032728,79.04062990639056,0.5345752372381193,0.033946459993697,0.9872055336656294,6362
S0,0.0,0.8312267835622074,1.0000000000000002,1,0.83963132647191,10.159412475847576,11.955874188356312,17.682732311337332,0.2013730758012888,0.8663722341077281,6362
A0,2.0,0.8945079970704467,0.9956410153452084,2,0.9823065532039974,124.02502277629952,114.78915023870938,7.446781569432656,0.5732747083644701,0.91430517690253,6370
A1,1.0,0.8830217374889574,0.9942772971996768,1,0.8913567308896873,103.23973071863878,114.60945867205676,11.01293840488999,0.6238619362624369,0.8983819743256928,6370
S0,0.0,0.7537549212210529,1.0,3,0.9246901682177768,15.659052742442045,13.599202586058803,13.154372683095024,0.6535055077100707,0.8276538912100371,6370
A0,3.0,0.7762346944178262,0.994107977539455,3,0.9396939193848144,91.68255676740364,79.70500214204739,13.0641586007936,1.0666691497053784,0.8287902219642947,6599
A1,2.0,0.812909673265512,0.98447265260259,1,0.8234676930122019,77.62409669228266,92.80121251265544,19.5520675500262,0.7130136085066495,0.8397493275450243,6599
A2,4.0,0.8571054368206509,0.9953431250978212,2,0.9643981668298836,92.60922953761492,84.99546470420668,8.221388809109742,0.2864660726961315,0.9008375945701478,6599
A3,5.0,0.8855378360949653,0.986683005402512,1,0.917506750857458,90.33272230152298,94.72732378273209,4.864905395566736,0.3985681180625158,0.920642451607003,6599
S0,1.0,0.3435942550629969,1.0,2,0.5227818054673681,12.091889681176928,11.579042730924034,4.2412473465684,1.1236561961371327,0.6331026042616491,6599
S1,,0.0,0.9951664942023776,2,0.0,11.940439764187792,0.0,100.0,,0.0,6599
A0,1.0,0.9111524778265272,0.9996463156998896,1,0.9126505308575428,82.23221357002679,89.94060350523675,9.37392975399562,0.4266677210856154,0.921474721501134,6676
A1,2.0,0.9226595524349772,0.9995651722509428,2,0.9996966930493788,96.80188807564392,89.36730180551623,7.680207915281658,0.4470609647161442,0.9309527323113808,6676
S0,0.0,0.8193789237396526,1.0,2,0.913261822559236,12.024126691675024,11.698442688222702,2.708587590629856,0.1777465931771875,0.898474328063822,6676
A0,1.0,0.9338452284642368,0.9967385332265178,1,0.978652349520452,98.39662863511008,95.84395304719958,2.594271392546115,0.1350352059160048,0.957061055602853,7299
A1,2.0,0.901644528213567,0.9951217810946112,1,0.9245128064063646,89.93741086995759,94.68335136283484,5.276936979806428,0.370490477346972,0.9283676597235933,7299
S0,0.0,0.6191989163061803,0.9999999999999992,3,0.8267772039864731,16.247152053708316,13.981889587112676,13.942520258980451,1.0663092925711215,0.748085425191361,7299
A0,4.0,0.8159657004937756,0.997204655247852,2,0.9956123110371696,82.44499302658473,67.81261008535968,17.748055283971915,0.9564251748125598,0.839702082666644,7343
A1,3.0,0.83836691156144,0.9982755655932888,2,0.9976423529748448,79.68047187464417,67.09226376756862,15.79836038983267,0.8447079931057289,0.8585698549784951,7343
A2,5.0,0.7697936264183215,0.998789860564548,1,0.7777769086370333,61.07617715441671,77.49332504524247,26.87978956069708,0.8729437830298259,0.7958737447316724,7343
A3,2.0,0.7934834411635834,0.9993296218542026,2,0.8459392661728874,61.6454072987988,67.59012465917617,9.64340673679548,0.9992354799116412,0.847652316742012,7343
S0,1.0,0.8052697439358226,1.0000000000000002,1,0.8428803336689827,10.194441572921114,11.459760576731378,12.411852034850591,0.2106919427284268,0.8663379433125742,7343
S1,0.0,0.7203359748408776,0.9999999999999996,1,0.7203359748408776,10.034424103610265,13.930199870729584,38.82410915557839,0.2697291424622782,0.7563644859699359,7343
A0,5.0,0.8842468761019895,0.9984626920502214,2,0.9961614370819007,92.9919012751163,82.82686839453119,10.931094795569232,0.4941970711969954,0.9024407742821468,7737
A1,2.0,0.87679398558373,0.9982885360183634,2,0.9902868909897136,92.7301006098438,82.81486852161507,10.692571261133926,0.5509688218735005,0.8978913440921926,7737
A2,4.0,0.8728945672612496,0.9966953174212168,1,0.8850226528499009,74.40519612676167,82.77206513152424,11.245006317177392,0.5415380608421113,0.8947963163166285,7737
A3,3.0,0.8766172497780709,0.9986041661685844,1,0.8895410508476721,74.76902815870096,82.68313904718948,10.58474489154845,0.5083872869382249,0.8991370804867087,7737
S0,0.0,0.8153180970866708,1.0,1,0.8372109233255051,12.931018661678811,14.965368912304235,15.73232785329002,0.1254175831471201,0.8651927893314324,7737
S1,1.0,0.8175700858896017,1.0,1,0.8396539543928306,13.00462068906411,15.00535098362201,15.384764710902807,0.1335646484549788,0.8669840149561693,7737
A0,1.0,0.9763965650918168,0.9963965533283828,1,0.9962270187451494,87.23545051307099,85.81631855826859,1.626783545514858,0.0763441675862022,0.9822227194924662,7760
A1,2.0,0.9777134861072196,0.9983897680118672,1,0.9988927067579144,87.72741790125352,85.96052529231414,2.0140711435599266,0.1008135079104919,0.9813012274969476,7760
S0,0.0,0.7586183404756734,0.9999999999999998,1,0.7586183404756732,9.750325156986609,12.852741143686169,31.81859001365221,0.2095430798073329,0.794524118208523,7760
A0,4.0,0.9661091233981284,0.9966815338160424,1,0.9777655716399096,65.90827293642033,66.58538468766862,1.0273547175200282,0.0284052830101016,0.9797760428300116,7792
A1,3.0,0.972199330786677,0.998630168254808,1,0.9804949647835176,65.89669710380424,66.62774890404584,1.1093906559383504,0.0401340416143837,0.982322837713133,7792
A2,2.0,0.9610437253744862,0.9927396598662696,1,0.9751549395292852,65.8809730124794,66.55731801925548,1.0266166024110766,0.0386965854346365,0.9769879065453496,7792
A3,5.0,0.9644276060304264,0.9950139023093854,1,0.9766660456177504,65.95063957606963,66.6601776076763,1.07586224510873,0.0774956469751456,0.9775867562280628,7792
S0,1.0,0.7364673909479879,1.0,3,0.9022709738295992,11.685316749005612,10.364794172344787,11.30069988708863,0.1925959844325958,0.8351670461454574,7792
S1,0.0,0.739648398920466,1.0,3,0.9053386671267508,11.665825884292673,10.329673602813353,11.453559265601331,0.1295521595192593,0.8379514973082481,7792
A0,4.0,0.5866150329041402,0.9992914255767958,4,0.9594088292768356,74.37926690262323,46.63543775779068,37.30048748820629,1.9285644796235613,0.6518421857409653,7801
A1,5.0,0.9814835614499484,0.998063010907914,1,0.9963409372369224,83.55646846988874,82.60824079110171,1.1348345569783718,0.044761741074845,0.9867856508056572,7801
A2,6.0,0.69250729775717,0.9990463828234426,1,0.7006949876108053,64.85907979320422,91.02795687520955,40.34728393532846,1.6860372337047451,0.7032345081976452,7801
A3,2.0,0.4140550117231732,0.9995956018595036,2,0.6077526651856064,65.15147308482392,60.57450966240452,7.025111184301884,3.292049549584751,0.6071634891612131,7801
S0,,0.0,1.0,1,0.0,11.2695381054148,0.0,100.0,,0.0,7801
S1,0.0,0.8450989410650265,1.0,1,0.857842385259503,11.472197377371677,13.14229952826586,14.557822672998771,0.1545334343749489,0.8822915779906426,7801
A0,2.0,0.9032147481391818,0.9987125452451286,1,0.90665894510045,83.0114956233355,91.17411242779092,9.833116176454968,0.5532225137903716,0.9131940207836942,7824
A1,1.0,0.9163034628811292,0.998102603468219,2,0.9836468417234014,97.14441500935943,91.8934864653949,5.4052809350477125,0.3689560577278418,0.9354146276597493,7824
S0,0.0,0.7741204721277521,1.0000000000000002,3,0.9690963299265468,16.370510378849136,13.40785760307645,18.097497922853183,0.4689077986380443,0.830093796290792,7824
A0,5.0,0.8180557771279932,0.9901377665554214,3,0.985628026462868,84.14392864217817,70.68126110744446,15.999570916142588,0.823146863494349,0.8484502896862814,7869
A1,2.0,0.9037755974509182,0.9845594274916288,1,0.9190228140969944,66.15705986234971,70.68867076752917,6.849776750369801,0.2982628459583626,0.9273067857005756,7869
A2,3.0,0.7215821473728016,0.9976984884711296,2,0.8154896953481117,66.84149269499592,70.68455022366416,5.749508836082516,1.2702550431560924,0.8146609255172921,7869
A3,4.0,0.8030879411909758,0.9949863207926796,1,0.8669476799179036,66.90244105191834,70.6866194889182,5.6562636243171065,0.8259055477972143,0.8667556728397647,7869
S0,1.0,0.3417541383450098,0.9999999999999996,2,0.4837686979036338,9.61597906946828,10.692563201217054,11.195782810790837,1.017907839663473,0.617439916153941,7869
S1,0.0,0.5244930508131113,1.0,2,0.6564666978448914,9.709788793306265,10.692563201219084,10.121480794621672,0.5960187253433331,0.7220423552864181,7869
A0,1.0,0.9288061835903638,0.9964856050091287,1,0.943646423418789,92.6218966433157,96.51892740856312,4.207461633240763,0.2857525062923251,0.946740625054772,7899
A1,2.0,0.9135353303953384,0.9954694283238004,1,0.995454132000916,103.74204577254169,95.60364952137458,7.844838792759925,0.5085207008619138,0.9244425506942217,7899
S0,0.0,0.7157210810309073,1.0,1,0.7157210810309071,10.77495046217148,15.05467806907616,39.71923232436081,0.2289296071998967,0.7528392195245541,7899
A0,3.0,0.8718972806002562,0.997822882289728,1,0.9147663137213352,61.37396412441549,63.67030757615421,3.7415596083766633,0.3822455680015184,0.9170386020791484,7914
A1,5.0,0.8677157044306271,0.991003414619155,1,0.8746189241994157,59.17041273050846,67.04296295432042,13.304876306453146,0.3548041125761608,0.8917255586347766,7914
A2,2.0,0.9012982810451592,0.9922778001924464,2,0.9863742499085016,74.56753854401495,68.99502179367074,7.473113447421788,0.2764883087183339,0.9250541491860668,7914
A3,4.0,0.8477591075277302,0.996703728243022,2,0.95579529649498,72.63765713614309,67.05637629675948,7.683729155695018,0.6097466522569192,0.8894265645682045,7914
S0,1.0,0.2973747911891368,1.0,2,0.450466928701158,12.523458242446454,12.973925684567028,3.596989213361052,1.3955034898120042,0.6048073353158656,7914
S1,0.0,0.4441545644137086,1.0,2,0.599476891249988,12.314593553205189,12.973925684566709,5.354071399213253,0.9554051842099854,0.6848069741035716,7914
A0,3.0,0.859894120330099,0.9885249306803978,3,0.9883610785635067,75.06831973669686,65.97906627091372,12.10797510542906,0.450214122264518,0.8884217693448639,7916
A1,4.0,0.8434641322235498,0.9871236754987208,1,0.8935227401965012,60.83446303658453,63.84329750926846,4.945937421810531,0.4903901509592406,0.8971074687832675,7916
A2,5.0,0.8313916201325092,0.9971907468552615,2,0.9403013279423136,73.92106628312547,69.00139081294591,6.655309125732413,0.4901017469562662,0.8868049935780169,7916
A3,2.0,0.8459062246404598,0.99733836938562,1,0.8570511578120382,60.87111114644135,69.94859989872538,14.912638493563485,0.3414667189101867,0.8771348481135666,7916
S0,1.0,0.4665723289021596,1.0,2,0.6093174488706259,11.946136840934772,13.052154253974017,9.25836885820153,0.9216756614862394,0.68709835076842,7916
S1,0.0,0.3021880483656807,1.0000000000000002,2,0.4474113550219068,12.11219018244625,13.052154253970352,7.760479792385998,1.3640304952399658,0.5975920623208762,7916
A0,2.0,0.8574543015208895,0.9899057339899304,2,0.9332910159899022,97.91742398112652,95.8344575820926,2.127268380176542,0.4263298270865707,0.9127507341328392,8039
A1,1.0,0.8356912432348516,0.992214892685371,2,0.9071004208311396,97.65722748537422,98.39026883153052,0.7506268251022008,0.5280766384049862,0.9027671385945456,8039
S0,0.0,0.2686630657980417,1.0000000000000002,3,0.4101755959769095,12.203857891990218,13.025726083920244,6.734494937616771,1.399684337871142,0.5825031871082004,8039
A0,2.0,0.5506160400156852,0.9981734496571528,3,0.7172936968211697,75.34113946628084,73.86350569831669,1.961257526010036,0.7904795621507922,0.7506428871390477,8202
A1,3.0,0.68985912641554,0.9957168994634316,3,0.8601468915425389,91.3414272473038,82.51324066351197,9.665041208399142,0.2181626604713974,0.8153128936749873,8202
A2,1.0,0.7148641088170316,0.9938222900369956,2,0.7869869726409594,75.3162384908647,84.82730631037855,12.628176884680004,0.999290172141142,0.8008793578932872,8202
S0,0.0,0.2808056846491537,1.0000000000000004,3,0.4270597626660368,13.923811630531134,14.689159826632835,5.4966859392402485,1.4898212022312476,0.5894155974206949,8202
A0,2.0,0.8333912625711238,0.9956076783074228,3,0.9954202856075374,91.79108464152928,77.14563416925229,15.955199276129822,0.8770463760904551,0.854881473692976,8241
A1,1.0,0.8240804173522186,0.9955919168803726,1,0.8274562810213995,64.71052904871445,77.81890555023169,20.25694534447274,0.8143607638752343,0.8410388262180466,8241
S0,0.0,0.4194326675971442,0.9999999999999992,2,0.558171975873332,12.291806931348946,13.827324780074669,12.492206046692356,1.055692368716274,0.6520935094639344,8241
A0,2.0,0.9778826628363422,0.9974832989735573,1,0.983093775282682,98.36360811455182,99.5157265125492,1.1712852141979595,0.0521433332957799,0.9847095350502816,8260
A1,1.0,0.9760462990663074,0.9965096449839048,1,0.981589320055401,98.24872964465168,99.51572651255124,1.289580916193054,0.062730975377973,0.9832309228582218,8260
S0,0.0,0.7837836777251004,1.0000000000000002,3,0.9606686142977476,13.660247726445196,11.51452297889038,15.707802600101145,0.4836307460239037,0.8405315637116997,8260
A0,1.0,0.9179147641283734,0.997168752444004,1,0.9563321748248022,72.4139426436422,72.54560623690482,0.1818207771265101,0.2436037932864725,0.9524127352892086,8264
A1,2.0,0.9383832255098268,0.9986654851101072,1,0.9921953348485802,74.25895728074636,70.75375320087142,4.72024414054594,0.2156794317425054,0.951999016609986,8264
