base_building_group,building_id,variant,sample_id,seed,annual_heating_kWh
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,46,1,238321.64088616267
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,51,2,208086.1483799846
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,51,4,203494.7986555941
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,56,1,199158.2916284339
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,56,2,201082.3245784965
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,56,3,201475.69731808605
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,56,4,197101.7464898017
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,57,1,209310.18044718637
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,57,2,211331.2728580686
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,57,3,212217.1761249796
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,57,4,207458.07984986607
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,58,1,56172.72780875229
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,58,2,58903.173831854656
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,1,2,221229.9681909334
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,51,3,208264.1067053849
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,45,4,59494.84090422904
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,45,3,62604.51268292732
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,45,2,61950.149729034645
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,29,3,190266.9354541264
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,29,4,185528.23115186812
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,31,1,69631.54486789703
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,31,2,71095.28284032314
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,31,3,71222.81349548968
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,31,4,67122.92826301222
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,33,1,78079.15713053444
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,33,2,79139.99296106836
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,33,3,80092.30659970152
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,33,4,76191.17550246326
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,38,1,230561.62766817995
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,38,2,232844.3114862248
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,38,3,233112.6916562181
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,38,4,228873.07137701917
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,41,1,218970.3588792424
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,41,2,220656.0025334742
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,41,3,221205.82116329423
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,41,4,216875.7303430007
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,42,1,204934.25066094624
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,42,2,207624.8416306299
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,42,3,207603.8728814988
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,42,4,203209.8506495064
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,43,1,189623.51326098485
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,43,2,191449.83509753656
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,43,3,191800.82626043283
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,43,4,187350.4462541328
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,45,1,60912.97537562163
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,29,1,187848.0678711678
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,1,1,218342.3337612764
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,30,4,98154.8084022052
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,59,3,90942.71393421564
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,20,4,23849.606342398496
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,21,1,100645.3858444864
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,21,2,101442.3711551048
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,21,3,101724.70434984
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,21,4,99046.25638592166
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,22,1,31715.72500158977
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,22,2,32164.280570177856
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,22,3,32454.90033024613
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,22,4,29589.74772661397
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,23,1,102837.2749808565
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,23,2,103378.59520653875
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,23,3,103697.32379797562
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,20,3,26346.96839837972
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,23,4,100420.0112651814
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,24,2,36120.65677296576
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,24,3,37835.77960075384
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,24,4,34395.41341072932
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,26,1,88867.41003114893
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,26,2,89693.25628370277
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,26,3,90257.37711730212
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,26,4,87089.77712513659
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,28,1,47955.84643977319
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,28,2,48289.59453829665
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,28,3,48987.06576170419
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,28,4,46133.02741135816
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,30,1,99678.23254256176
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,24,1,35996.601599537506
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,30,2,100708.22345026888
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,20,1,25681.64839181199
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,18,3,86163.51766110175
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,0,1,88985.75264264447
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,0,2,90362.6759153295
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,0,3,90751.67215767024
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,0,4,87153.84450889973
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,2,1,75081.78125186321
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,2,2,75799.42097432977
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,2,3,76119.03415724843
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,2,4,73345.72093853977
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,3,1,80970.5590244713
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,3,2,82184.51450134127
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,3,3,82354.1598249346
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,3,4,78856.3979949798
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,18,4,82873.84939445862
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,7,1,31727.811507609367
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,7,3,32446.999572631463
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,7,4,30001.9501402272
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,10,1,99636.6569702952
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,10,2,100480.2740008376
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,10,3,100754.19931304916
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,10,4,97250.41066670005
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,17,1,106830.37962972552
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,17,2,108398.59125224208
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,17,3,108173.42708722274
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,17,4,105424.98375219334
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,18,1,84574.15886048101
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,18,2,85441.18947525966
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,7,2,31680.48562963212
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,30,3,100840.51844632244
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,20,2,25792.08607682883
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,32,2,96124.8791770483
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,47,1,105409.0830984284
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,47,2,106121.07244968614
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,47,3,105889.18227386165
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,47,4,103521.92000445668
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,50,1,99315.33144049242
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,50,2,100611.29149872602
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,50,3,100800.7089729333
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,50,4,97262.63984703246
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,52,1,103464.16746705862
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,52,2,104450.92420469114
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,52,3,105468.87865522718
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,52,4,102498.63838979429
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,53,1,73029.33347908278
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,53,2,73930.89499211898
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,53,3,74185.26070409002
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,53,4,71185.78403017348
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,54,1,99887.71065461222
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,54,2,101785.72082695324
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,54,3,101707.88696546816
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,54,4,97994.35791046749
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,55,1,36769.82578586309
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,55,2,36312.6487637413
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,55,3,36751.98559868696
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,55,4,34547.690730146154
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,59,1,89701.03708442289
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,59,2,90376.9020787299
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,32,1,95674.26443522124
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,44,4,79929.45293099276
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,44,3,82198.92539671481
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,59,4,87773.48287629559
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,32,3,96771.08170740944
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,32,4,93196.17868435524
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,34,1,74391.52499730726
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,34,2,75945.42700889059
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,34,3,75949.32063469997
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,34,4,72464.23077681412
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,35,1,27331.70418632994
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,35,2,28238.628076968693
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,44,2,82304.11556534517
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,35,4,26783.888317215253
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,36,1,34761.11456197879
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,36,2,35237.325378158166
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,36,3,35988.60191799301
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,36,4,33133.07287844234
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,35,3,29090.961577686998
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,37,2,79640.90175272354
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,37,1,77857.56319427777
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,44,1,81738.43516002246
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,40,4,68921.17991950398
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,40,3,71657.90889448815
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,40,1,70724.73670346168
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,40,2,71253.85011825775
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,39,3,93239.21975493246
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,39,2,92976.35282039344
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,39,1,91206.91962069317
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,37,4,76644.15724049533
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,37,3,79734.1847775611
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,39,4,88941.36527187702
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,14,3,220169.725797679
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,15,2,80452.71630015604
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,15,1,84129.13296632767
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,14,4,222414.3615068836
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,14,2,220868.2985172526
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,12,4,248121.5526968302
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,13,4,241695.31085009588
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,13,3,238935.69874814068
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,13,2,239535.69994335945
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,13,1,243466.049578682
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,15,3,79280.49440412778
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,14,1,224396.9521245308
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,15,4,82069.87552127741
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,19,3,76014.54048707867
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,16,2,217965.95357866024
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,16,3,216613.83989429043
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,16,4,219525.28279513263
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,19,1,81453.92386957472
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,19,2,77536.40384583532
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,19,4,78933.70219456292
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,25,1,218619.5618492133
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,25,2,213991.43277024897
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,25,3,214366.65675216063
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,25,4,216773.86280715623
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,27,1,235031.0978040762
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,27,2,230933.342994896
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,16,1,221400.83620416105
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,12,3,245041.27681221647
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,1,2,219684.31350387292
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,12,1,249969.0450177162
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,1,3,219755.4552254629
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,1,4,221742.5410535463
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,4,1,250320.2036467674
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,4,2,246419.93634414376
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,4,3,246132.62601438744
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,4,4,248606.6607060641
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,5,1,245294.2691372453
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,5,2,240640.01019094285
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,5,3,240784.2040562677
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,5,4,243235.26379637912
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,6,1,234739.8588678028
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,6,2,230864.0792183884
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,12,2,245862.86596147463
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,6,3,229400.9649560929
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,8,1,240890.449058559
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,8,2,235823.91717319872
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,8,3,236160.04007748223
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,8,4,239328.90286903325
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,9,1,267241.5388125683
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,9,2,262606.2526610388
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,9,3,262354.854639262
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,9,4,265104.1456979645
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,11,1,225574.5680068255
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,11,2,221212.14387390425
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,11,3,220213.5086922224
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,11,4,222779.99474226029
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,6,4,232299.17169328767
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,27,3,231074.60205390016
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,58,2,62970.47901575279
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,29,1,213043.8316271107
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,46,1,259661.73710310744
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,46,2,255522.1802439344
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,46,3,254935.9496463287
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,46,4,257773.97164749764
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,48,1,212958.45995772287
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,48,2,209041.8476204106
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,48,3,208143.28545387887
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,48,4,210253.2502897111
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,49,1,256815.67900928884
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,49,2,253427.8327893068
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,49,3,251564.4398429629
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,49,4,255086.6631753256
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,45,4,71231.83367396805
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,51,1,229732.1030205048
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,51,3,224966.2781459153
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,51,4,227494.90479485708
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,56,1,215864.0554890472
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,56,2,211623.89620488463
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,56,3,211518.5530012367
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,56,4,213824.49548781227
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,57,1,225322.90705531547
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,57,2,221917.4833357977
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,57,3,220782.65206832837
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,57,4,223787.18327334715
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,58,1,67076.13065961548
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,1,1,224246.7548032779
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,51,2,225803.05087762093
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,45,3,69221.79472702336
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,45,2,68407.77628724407
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,45,1,72843.49599689922
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,29,2,209101.2012105464
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,29,3,208735.3995773609
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,29,4,210860.6384412789
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,31,1,82246.21412432111
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,31,2,78051.99330391147
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,31,3,77545.81235885045
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,31,4,80208.58705305598
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,33,1,98217.25736419125
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,33,2,93360.45274651395
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,33,3,94427.72981190906
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,33,4,97051.89038794
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,38,1,234335.90434203445
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,38,2,230949.19078894783
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,38,3,230455.6803883017
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,38,4,232788.1506295787
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,41,1,233245.7139270009
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,41,2,229033.2137462581
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,41,3,228502.6929783895
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,41,4,231582.26529655093
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,42,1,216357.1126250654
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,42,2,213164.83665199776
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,42,3,212184.27144288988
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,42,4,214618.5577657644
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,43,1,212306.73402276996
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,43,2,208558.9829904645
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,43,3,208359.30478598893
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,43,4,210647.30426158968
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,27,4,233493.44739219148
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,59,4,96476.54991753728
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,30,4,107753.49776637576
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,59,2,94939.19784094096
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,20,2,34109.451396298944
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,20,3,33511.060122312585
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,20,4,35169.97034627903
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,21,1,106760.91225809496
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,21,2,102775.3969046908
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,21,3,103297.12388979208
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,21,4,105470.98927562311
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,22,1,40763.131724179686
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,22,2,37619.97855086564
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,22,3,36656.84290553565
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,22,4,39109.1525676097
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,23,1,116811.05635524695
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,20,1,36888.21435330518
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,23,2,113359.21614309332
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,23,4,114836.87136323097
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,24,1,40629.14462553068
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,24,2,38700.121373302
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,24,3,37996.76677741083
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,24,4,38450.87137128244
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,26,1,100505.13876346868
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,26,2,97227.3863015528
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,26,3,96906.790769411
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,26,4,98787.07863550524
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,28,1,60413.44967959039
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,28,2,56595.02698238604
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,28,3,56764.33583765063
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,23,3,112576.66395664564
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,28,4,59471.03002084917
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,18,4,90578.939279076
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,18,2,89586.16619133488
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,58,3,64015.566840256
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,0,1,91991.6488365882
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,0,2,88967.88624445915
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,0,3,88131.00476051682
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,0,4,90116.72018414384
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,2,1,81639.76931930688
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,2,2,78472.75695609169
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,2,3,78407.80352287785
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,2,4,80107.43848861282
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,3,1,92918.486649567
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,3,2,89566.95192193823
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,3,3,89269.16269827799
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,18,3,89132.28792264577
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,3,4,90813.40900555823
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,7,2,38049.67609832875
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,7,3,37377.33707964139
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,7,4,39522.80151264802
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,10,1,108381.81616927018
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,10,2,105187.58152811044
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,10,3,104407.17414081722
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,10,4,106474.91344791402
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,17,1,114552.96475899967
DESHPDHK0000lce9,DESHPDHK0000lce9_8,,17,2,111391.80905742435
